id_municipio,nome_municipio,sigla_uf,regiao,taxa_alfabetizacao,criancas_nao_alfabetizadas,cluster
3135050,Jaíba,MG,Sudeste,63.5,77.0,0
3135076,Jampruca,MG,Sudeste,43.59,22.0,0
3135100,Janaúba,MG,Sudeste,61.68,120.0,2
3135209,Januária,MG,Sudeste,47.12,50.0,0
3135308,Japaraíba,MG,Sudeste,78.5,9.0,2
3135357,Japonvar,MG,Sudeste,60.76,15.0,0
3135407,Jeceaba,MG,Sudeste,88.65,8.0,2
3135506,Jequeri,MG,Sudeste,84.89,14.0,2
3135605,Jequitaí,MG,Sudeste,70.69,25.0,2
3135704,Jequitibá,MG,Sudeste,65.99,22.0,2
3135803,Jequitinhonha,MG,Sudeste,55.65,55.0,0
3135902,Jesuânia,MG,Sudeste,81.2,12.0,2
3136009,Joaíma,MG,Sudeste,64.1,46.0,2
3136108,Joanésia,MG,Sudeste,85.58,4.0,2
3136207,João Monlevade,MG,Sudeste,79.73,85.0,2
3136306,João Pinheiro,MG,Sudeste,69.87,47.0,2
3136405,Joaquim Felício,MG,Sudeste,71.36,13.0,2
3136520,José Gonçalves de Minas,MG,Sudeste,77.29,12.0,1
3136553,José Raydan,MG,Sudeste,77.4,8.0,2
3136579,Josenópolis,MG,Sudeste,90.91,3.0,2
3136603,Nova União,MG,Sudeste,92.79,5.0,2
3136652,Juatuba,MG,Sudeste,68.54,124.0,2
3136702,Juiz de Fora,MG,Sudeste,49.56,1412.0,0
3136801,Juramento,MG,Sudeste,55.56,12.0,0
3136900,Juruaia,MG,Sudeste,82.69,23.0,2
3136959,Juvenília,MG,Sudeste,52.49,26.0,2
3137007,Ladainha,MG,Sudeste,54.46,46.0,0
3137106,Lagamar,MG,Sudeste,56.23,18.0,2
3137205,Lagoa da Prata,MG,Sudeste,79.89,68.0,2
3137304,Lagoa dos Patos,MG,Sudeste,69.49,10.0,2
3137403,Lagoa Dourada,MG,Sudeste,87.25,18.0,2
3137502,Lagoa Formosa,MG,Sudeste,82.03,37.0,2
3137536,Lagoa Grande,MG,Sudeste,76.48,25.0,2
3137601,Lagoa Santa,MG,Sudeste,72.25,178.0,2
3137700,Lajinha,MG,Sudeste,69.26,70.0,2
3137809,Lambari,MG,Sudeste,74.76,39.0,2
3138005,Laranjal,MG,Sudeste,82.09,10.0,2
3138104,Lassance,MG,Sudeste,48.0,26.0,0
3138203,Lavras,MG,Sudeste,67.11,281.0,2
3138351,Leme do Prado,MG,Sudeste,92.39,3.0,2
3138401,Leopoldina,MG,Sudeste,65.17,106.0,2
3138500,Liberdade,MG,Sudeste,71.21,12.0,2
3138609,Lima Duarte,MG,Sudeste,69.52,45.0,2
3138625,Limeira do Oeste,MG,Sudeste,59.7,51.0,2
3138658,Lontra,MG,Sudeste,78.1,21.0,2
3138674,Luisburgo,MG,Sudeste,87.71,10.0,2
3138682,Luislândia,MG,Sudeste,85.0,3.0,2
3138708,Luminárias,MG,Sudeste,97.49,1.0,2
3138807,Luz,MG,Sudeste,87.21,10.0,2
3138906,Machacalis,MG,Sudeste,65.94,22.0,2
3139003,Machado,MG,Sudeste,87.03,33.0,2
3139102,Madre de Deus de Minas,MG,Sudeste,71.06,19.0,2
3139201,Malacacheta,MG,Sudeste,77.47,14.0,2
3139250,Mamonas,MG,Sudeste,65.91,25.0,0
3139300,Manga,MG,Sudeste,41.05,77.0,0
3139409,Manhuaçu,MG,Sudeste,71.74,155.0,2
3139508,Manhumirim,MG,Sudeste,68.83,73.0,2
3139607,Mantena,MG,Sudeste,71.15,74.0,2
3139706,Maravilhas,MG,Sudeste,76.79,18.0,2
3139805,Mar de Espanha,MG,Sudeste,49.41,19.0,2
3139904,Maria da Fé,MG,Sudeste,78.16,31.0,2
3140001,Mariana,MG,Sudeste,65.6,193.0,2
3140100,Marilac,MG,Sudeste,56.13,26.0,2
3140159,Mário Campos,MG,Sudeste,74.08,44.0,2
3140209,Maripá de Minas,MG,Sudeste,59.21,18.0,2
3140308,Marliéria,MG,Sudeste,71.01,10.0,2
3140407,Marmelópolis,MG,Sudeste,84.57,4.0,2
3140506,Martinho Campos,MG,Sudeste,70.72,26.0,2
3140530,Martins Soares,MG,Sudeste,83.68,17.0,2
3140555,Mata Verde,MG,Sudeste,70.1,24.0,2
3140605,Materlândia,MG,Sudeste,28.63,33.0,0
3140704,Mateus Leme,MG,Sudeste,75.26,116.0,2
3140803,Matias Barbosa,MG,Sudeste,78.81,26.0,2
3140852,Matias Cardoso,MG,Sudeste,31.09,90.0,0
3140902,Matipó,MG,Sudeste,65.05,28.0,2
3141009,Mato Verde,MG,Sudeste,61.37,23.0,2
3141108,Matozinhos,MG,Sudeste,57.88,130.0,2
3141207,Matutina,MG,Sudeste,91.97,4.0,2
3141306,Medeiros,MG,Sudeste,78.57,9.0,2
3141405,Medina,MG,Sudeste,65.71,65.0,2
3141504,Mendes Pimentel,MG,Sudeste,60.0,22.0,2
3141603,Mercês,MG,Sudeste,84.84,12.0,2
3141702,Mesquita,MG,Sudeste,63.48,26.0,2
3141801,Minas Novas,MG,Sudeste,78.82,53.0,2
3141900,Minduri,MG,Sudeste,76.3,9.0,2
3142007,Mirabela,MG,Sudeste,48.05,46.0,0
3142106,Miradouro,MG,Sudeste,75.29,19.0,2
3142205,Miraí,MG,Sudeste,79.2,19.0,2
3142254,Miravânia,MG,Sudeste,41.67,8.0,0
3142304,Moeda,MG,Sudeste,90.6,5.0,2
3142403,Moema,MG,Sudeste,81.94,18.0,2
3142502,Monjolos,MG,Sudeste,95.0,1.0,2
3142601,Monsenhor Paulo,MG,Sudeste,78.89,20.0,2
3142700,Montalvânia,MG,Sudeste,60.74,35.0,0
3142809,Monte Alegre de Minas,MG,Sudeste,56.71,103.0,0
3142908,Monte Azul,MG,Sudeste,66.67,3.0,2
3143005,Monte Belo,MG,Sudeste,80.84,29.0,2
3143104,Monte Carmelo,MG,Sudeste,84.51,21.0,2
3143153,Monte Formoso,MG,Sudeste,82.61,4.0,2
3143203,Monte Santo de Minas,MG,Sudeste,61.61,71.0,2
3143302,Montes Claros,MG,Sudeste,75.19,583.0,2
3143401,Monte Sião,MG,Sudeste,74.57,55.0,2
3143450,Montezuma,MG,Sudeste,88.98,8.0,2
3143500,Morada Nova de Minas,MG,Sudeste,64.49,29.0,2
3143609,Morro da Garça,MG,Sudeste,67.59,9.0,2
3143708,Morro do Pilar,MG,Sudeste,61.85,13.0,2
3143807,Munhoz,MG,Sudeste,82.36,17.0,2
3143906,Muriaé,MG,Sudeste,73.13,241.0,2
3144003,Mutum,MG,Sudeste,76.73,28.0,2
3144102,Muzambinho,MG,Sudeste,75.5,50.0,2
3144201,Nacip Raydan,MG,Sudeste,62.86,10.0,0
3144300,Nanuque,MG,Sudeste,57.66,51.0,2
3144359,Naque,MG,Sudeste,64.95,27.0,2
3144375,Natalândia,MG,Sudeste,64.18,18.0,2
3144409,Natércia,MG,Sudeste,86.27,7.0,2
3144508,Nazareno,MG,Sudeste,85.37,13.0,2
3144607,Nepomuceno,MG,Sudeste,77.97,44.0,2
3144656,Ninheira,MG,Sudeste,77.17,16.0,2
3144672,Nova Belém,MG,Sudeste,48.0,14.0,0
3144706,Nova Era,MG,Sudeste,72.22,55.0,2
3144805,Nova Lima,MG,Sudeste,79.6,191.0,2
3144904,Nova Módica,MG,Sudeste,89.38,2.0,2
3145000,Nova Ponte,MG,Sudeste,78.86,40.0,2
3145059,Nova Porteirinha,MG,Sudeste,51.97,32.0,0
3145109,Nova Resende,MG,Sudeste,86.57,27.0,2
3145208,Nova Serrana,MG,Sudeste,72.47,410.0,2
3145307,Novo Cruzeiro,MG,Sudeste,81.86,23.0,2
3145356,Novo Oriente de Minas,MG,Sudeste,62.37,24.0,0
3145372,Novorizonte,MG,Sudeste,92.7,2.0,2
3145406,Olaria,MG,Sudeste,89.13,2.0,2
3145455,Olhos-d'Água,MG,Sudeste,90.16,6.0,2
3145505,Olímpio Noronha,MG,Sudeste,94.29,2.0,2
3145604,Oliveira,MG,Sudeste,80.65,50.0,2
3145703,Oliveira Fortes,MG,Sudeste,83.33,3.0,2
3145851,Oratórios,MG,Sudeste,82.24,9.0,2
3145877,Orizânia,MG,Sudeste,75.98,34.0,2
3145901,Ouro Branco,MG,Sudeste,81.33,78.0,2
3146008,Ouro Fino,MG,Sudeste,84.81,37.0,2
3146107,Ouro Preto,MG,Sudeste,71.35,124.0,2
3146206,Ouro Verde de Minas,MG,Sudeste,78.4,20.0,2
3146255,Padre Carvalho,MG,Sudeste,64.76,17.0,2
3146305,Padre Paraíso,MG,Sudeste,48.95,58.0,0
3146404,Paineiras,MG,Sudeste,82.32,9.0,2
3146503,Pains,MG,Sudeste,86.82,9.0,2
3146552,Pai Pedro,MG,Sudeste,76.4,13.0,2
3146602,Paiva,MG,Sudeste,92.86,1.0,1
3146701,Palma,MG,Sudeste,75.61,9.0,2
3146750,Palmópolis,MG,Sudeste,69.37,16.0,2
3146909,Papagaios,MG,Sudeste,88.48,16.0,2
3147006,Paracatu,MG,Sudeste,63.55,249.0,2
3147105,Pará de Minas,MG,Sudeste,69.52,158.0,2
3147204,Paraguaçu,MG,Sudeste,69.22,63.0,2
3147303,Paraisópolis,MG,Sudeste,81.68,37.0,2
3147402,Paraopeba,MG,Sudeste,71.27,55.0,2
3147501,Passabém,MG,Sudeste,90.91,1.0,1
3147600,Passa Quatro,MG,Sudeste,75.74,15.0,2
3147709,Passa Tempo,MG,Sudeste,78.42,20.0,2
3147808,Passa-Vinte,MG,Sudeste,77.27,5.0,2
3147907,Passos,MG,Sudeste,86.17,121.0,2
3147956,Patis,MG,Sudeste,97.25,1.0,2
3148004,Patos de Minas,MG,Sudeste,76.89,116.0,2
3148103,Patrocínio,MG,Sudeste,76.2,203.0,2
3148202,Patrocínio do Muriaé,MG,Sudeste,80.52,12.0,2
3148301,Paula Cândido,MG,Sudeste,89.88,7.0,2
3148400,Paulistas,MG,Sudeste,90.15,5.0,2
3148509,Pavão,MG,Sudeste,81.41,8.0,2
3148608,Peçanha,MG,Sudeste,61.5,15.0,0
3148707,Pedra Azul,MG,Sudeste,60.72,93.0,0
3148756,Pedra Bonita,MG,Sudeste,91.18,3.0,2
3148806,Pedra do Anta,MG,Sudeste,85.52,5.0,2
3148905,Pedra do Indaiá,MG,Sudeste,100.0,0.0,2
3149002,Pedra Dourada,MG,Sudeste,80.0,7.0,2
3149101,Pedralva,MG,Sudeste,85.51,15.0,2
3149150,Pedras de Maria da Cruz,MG,Sudeste,46.05,47.0,0
3149200,Pedrinópolis,MG,Sudeste,79.95,8.0,2
3149309,Pedro Leopoldo,MG,Sudeste,69.21,141.0,2
3149408,Pedro Teixeira,MG,Sudeste,100.0,0.0,1
3149507,Pequeri,MG,Sudeste,69.05,13.0,2
3149606,Pequi,MG,Sudeste,81.39,11.0,2
3149705,Perdigão,MG,Sudeste,80.72,32.0,2
3149804,Perdizes,MG,Sudeste,83.42,43.0,2
3149903,Perdões,MG,Sudeste,79.12,37.0,2
3149952,Periquito,MG,Sudeste,44.48,48.0,0
3150000,Pescador,MG,Sudeste,77.62,14.0,2
3150109,Piau,MG,Sudeste,75.59,8.0,2
3150158,Piedade de Caratinga,MG,Sudeste,74.11,39.0,2
3150208,Piedade de Ponte Nova,MG,Sudeste,80.02,8.0,2
3150307,Piedade do Rio Grande,MG,Sudeste,63.16,21.0,2
3150406,Piedade dos Gerais,MG,Sudeste,83.88,9.0,2
3150505,Pimenta,MG,Sudeste,94.38,4.0,2
3150539,Pingo-d'Água,MG,Sudeste,81.46,10.0,2
3150570,Pintópolis,MG,Sudeste,64.82,37.0,2
3150604,Piracema,MG,Sudeste,76.31,16.0,2
3150703,Pirajuba,MG,Sudeste,76.8,26.0,2
3150802,Piranga,MG,Sudeste,75.27,28.0,2
3150901,Piranguçu,MG,Sudeste,78.97,9.0,2
3151008,Piranguinho,MG,Sudeste,84.98,16.0,2
3151107,Pirapetinga,MG,Sudeste,66.14,35.0,2
3151206,Pirapora,MG,Sudeste,69.83,177.0,2
3151305,Piraúba,MG,Sudeste,87.09,15.0,2
3151404,Pitangui,MG,Sudeste,85.71,11.0,2
3151503,Piumhi,MG,Sudeste,73.46,94.0,2
3151602,Planura,MG,Sudeste,65.96,55.0,2
3151701,Poço Fundo,MG,Sudeste,70.93,46.0,2
3151800,Poços de Caldas,MG,Sudeste,79.39,241.0,2
3151909,Pocrane,MG,Sudeste,95.65,1.0,1
3152006,Pompéu,MG,Sudeste,56.14,94.0,2
3152105,Ponte Nova,MG,Sudeste,81.27,67.0,2
3152131,Ponto Chique,MG,Sudeste,76.36,13.0,2
3152170,Ponto dos Volantes,MG,Sudeste,67.72,31.0,0
3152204,Porteirinha,MG,Sudeste,70.07,26.0,2
3152402,Poté,MG,Sudeste,79.92,15.0,2
3152501,Pouso Alegre,MG,Sudeste,70.54,260.0,2
3152600,Pouso Alto,MG,Sudeste,79.53,14.0,2
3152709,Prados,MG,Sudeste,93.23,4.0,2
3152808,Prata,MG,Sudeste,50.5,190.0,0
3152907,Pratápolis,MG,Sudeste,88.36,8.0,2
3153004,Pratinha,MG,Sudeste,52.8,26.0,2
3153103,Presidente Bernardes,MG,Sudeste,88.0,3.0,2
3153202,Presidente Juscelino,MG,Sudeste,54.55,10.0,0
3153301,Presidente Kubitschek,MG,Sudeste,79.88,9.0,2
3153400,Presidente Olegário,MG,Sudeste,78.27,37.0,2
3153509,Alto Jequitibá,MG,Sudeste,78.72,19.0,2
3153608,Prudente de Morais,MG,Sudeste,60.97,34.0,2
3153707,Quartel Geral,MG,Sudeste,63.57,9.0,2
3153806,Queluzito,MG,Sudeste,95.0,1.0,2
3153905,Raposos,MG,Sudeste,69.66,48.0,2
3154002,Raul Soares,MG,Sudeste,84.97,19.0,2
3154101,Recreio,MG,Sudeste,64.47,26.0,2
3154150,Reduto,MG,Sudeste,83.87,14.0,2
3154200,Resende Costa,MG,Sudeste,82.11,16.0,2
3154309,Resplendor,MG,Sudeste,61.11,64.0,2
3154408,Ressaquinha,MG,Sudeste,82.0,8.0,2
3154457,Riachinho,MG,Sudeste,72.81,27.0,2
3154507,Riacho dos Machados,MG,Sudeste,70.0,27.0,2
3154606,Ribeirão das Neves,MG,Sudeste,59.36,1365.0,2
3154705,Ribeirão Vermelho,MG,Sudeste,80.21,8.0,2
3154804,Rio Acima,MG,Sudeste,72.89,33.0,2
3154903,Rio Casca,MG,Sudeste,62.77,47.0,2
3155009,Rio Doce,MG,Sudeste,90.43,2.0,1
3155108,Rio do Prado,MG,Sudeste,76.2,14.0,2
3155306,Rio Manso,MG,Sudeste,98.04,1.0,2
3155405,Rio Novo,MG,Sudeste,65.45,36.0,2
3155504,Rio Paranaíba,MG,Sudeste,60.24,88.0,2
3155603,Rio Pardo de Minas,MG,Sudeste,85.31,33.0,2
3155702,Rio Piracicaba,MG,Sudeste,76.96,26.0,2
3155801,Rio Pomba,MG,Sudeste,78.54,34.0,2
3155900,Rio Preto,MG,Sudeste,62.03,14.0,2
3156007,Rio Vermelho,MG,Sudeste,59.91,31.0,0
3156106,Ritápolis,MG,Sudeste,81.94,7.0,2
3156205,Rochedo de Minas,MG,Sudeste,58.33,12.0,2
3156304,Rodeiro,MG,Sudeste,81.95,23.0,2
3156403,Romaria,MG,Sudeste,70.73,11.0,2
3156452,Rosário da Limeira,MG,Sudeste,78.18,7.0,2
3156502,Rubelita,MG,Sudeste,76.84,10.0,2
3156601,Rubim,MG,Sudeste,63.61,24.0,0
3156700,Sabará,MG,Sudeste,71.68,360.0,2
3156809,Sabinópolis,MG,Sudeste,60.64,19.0,2
3156908,Sacramento,MG,Sudeste,79.61,70.0,2
3157005,Salinas,MG,Sudeste,77.08,90.0,2
3157104,Salto da Divisa,MG,Sudeste,59.14,33.0,0
3157203,Santa Bárbara,MG,Sudeste,66.55,114.0,2
3157252,Santa Bárbara do Leste,MG,Sudeste,70.43,32.0,2
3157278,Santa Bárbara do Monte Verde,MG,Sudeste,67.83,10.0,2
3157302,Santa Bárbara do Tugúrio,MG,Sudeste,90.92,4.0,2
3157336,Santa Cruz de Minas,MG,Sudeste,43.81,48.0,0
3157377,Santa Cruz de Salinas,MG,Sudeste,72.73,6.0,2
3157401,Santa Cruz do Escalvado,MG,Sudeste,78.34,5.0,2
3157500,Santa Efigênia de Minas,MG,Sudeste,75.83,13.0,2
3157609,Santa Fé de Minas,MG,Sudeste,72.51,11.0,2
3157658,Santa Helena de Minas,MG,Sudeste,90.81,4.0,2
3157708,Santa Juliana,MG,Sudeste,58.13,95.0,2
3157807,Santa Luzia,MG,Sudeste,72.21,605.0,2
3157906,Santa Margarida,MG,Sudeste,60.94,75.0,2
3158003,Santa Maria de Itabira,MG,Sudeste,77.79,27.0,2
3158102,Santa Maria do Salto,MG,Sudeste,60.63,19.0,0
3158201,Santa Maria do Suaçuí,MG,Sudeste,66.7,18.0,2
3158300,Santana da Vargem,MG,Sudeste,87.45,5.0,2
3158409,Santana de Cataguases,MG,Sudeste,73.29,6.0,2
3158508,Santana de Pirapama,MG,Sudeste,64.48,14.0,2
3158607,Santana do Deserto,MG,Sudeste,80.09,10.0,2
3158706,Santana do Garambéu,MG,Sudeste,87.26,3.0,2
3158805,Santana do Jacaré,MG,Sudeste,86.67,6.0,2
3158904,Santana do Manhuaçu,MG,Sudeste,77.24,17.0,2
3158953,Santana do Paraíso,MG,Sudeste,69.95,106.0,2
3159001,Santana do Riacho,MG,Sudeste,80.14,13.0,2
3159100,Santana dos Montes,MG,Sudeste,94.44,1.0,2
3159209,Santa Rita de Caldas,MG,Sudeste,92.49,5.0,2
3159308,Santa Rita de Jacutinga,MG,Sudeste,77.69,13.0,2
3159357,Santa Rita de Minas,MG,Sudeste,58.91,19.0,0
3159407,Santa Rita de Ibitipoca,MG,Sudeste,88.22,3.0,2
3159506,Santa Rita do Itueto,MG,Sudeste,87.19,8.0,2
3159605,Santa Rita do Sapucaí,MG,Sudeste,72.16,89.0,2
3159704,Santa Rosa da Serra,MG,Sudeste,79.87,11.0,2
3159803,Santa Vitória,MG,Sudeste,59.59,82.0,2
3159902,Santo Antônio do Amparo,MG,Sudeste,80.3,34.0,2
3160009,Santo Antônio do Aventureiro,MG,Sudeste,45.64,19.0,0
3160108,Santo Antônio do Grama,MG,Sudeste,94.3,3.0,2
3160207,Santo Antônio do Itambé,MG,Sudeste,47.9,18.0,0
3160306,Santo Antônio do Jacinto,MG,Sudeste,65.68,40.0,2
3160405,Santo Antônio do Monte,MG,Sudeste,81.34,55.0,2
3160454,Santo Antônio do Retiro,MG,Sudeste,65.71,21.0,2
3160504,Santo Antônio do Rio Abaixo,MG,Sudeste,91.67,1.0,2
3160603,Santo Hipólito,MG,Sudeste,93.33,1.0,2
3160702,Santos Dumont,MG,Sudeste,69.94,26.0,2
3160801,São Bento Abade,MG,Sudeste,76.67,14.0,2
3160900,São Brás do Suaçuí,MG,Sudeste,81.32,9.0,2
3160959,São Domingos das Dores,MG,Sudeste,93.62,6.0,1
3161007,São Domingos do Prata,MG,Sudeste,84.27,21.0,2
3161056,São Félix de Minas,MG,Sudeste,67.09,13.0,2
3161106,São Francisco,MG,Sudeste,58.24,162.0,0
3161205,São Francisco de Paula,MG,Sudeste,90.72,7.0,2
3161304,São Francisco de Sales,MG,Sudeste,73.55,20.0,2
3161403,São Francisco do Glória,MG,Sudeste,78.59,11.0,2
3161502,São Geraldo,MG,Sudeste,92.76,5.0,2
3161601,São Geraldo da Piedade,MG,Sudeste,70.0,9.0,0
3161650,São Geraldo do Baixio,MG,Sudeste,76.32,9.0,2
3161700,São Gonçalo do Abaeté,MG,Sudeste,82.96,10.0,2
3161809,São Gonçalo do Pará,MG,Sudeste,78.81,21.0,2
3161908,São Gonçalo do Rio Abaixo,MG,Sudeste,91.6,14.0,2
3162005,São Gonçalo do Sapucaí,MG,Sudeste,76.14,57.0,2
3162104,São Gotardo,MG,Sudeste,75.49,138.0,2
3162203,São João Batista do Glória,MG,Sudeste,84.26,15.0,2
3162252,São João da Lagoa,MG,Sudeste,77.83,12.0,2
3162302,São João da Mata,MG,Sudeste,72.0,7.0,2
3162401,São João da Ponte,MG,Sudeste,63.52,68.0,0
3162450,São João das Missões,MG,Sudeste,33.42,165.0,0
3162500,São João del Rei,MG,Sudeste,74.01,105.0,2
3162559,São João do Manhuaçu,MG,Sudeste,71.72,45.0,2
3162575,São João do Manteninha,MG,Sudeste,71.65,17.0,2
3162609,São João do Oriente,MG,Sudeste,67.67,26.0,2
3162658,São João do Pacuí,MG,Sudeste,86.4,3.0,2
3162708,São João do Paraíso,MG,Sudeste,87.33,30.0,2
3162807,São João Evangelista,MG,Sudeste,70.25,51.0,2
3162906,São João Nepomuceno,MG,Sudeste,69.82,70.0,2
3162922,São Joaquim de Bicas,MG,Sudeste,82.13,88.0,2
3162948,São José da Barra,MG,Sudeste,75.23,28.0,2
3162955,São José da Lapa,MG,Sudeste,75.09,86.0,2
3163003,São José da Safira,MG,Sudeste,52.71,16.0,0
3163102,São José da Varginha,MG,Sudeste,82.69,8.0,2
3163201,São José do Alegre,MG,Sudeste,86.27,7.0,2
3163300,São José do Divino,MG,Sudeste,54.62,12.0,2
3163409,São José do Goiabal,MG,Sudeste,86.0,7.0,2
3163508,São José do Jacuri,MG,Sudeste,81.45,11.0,2
3163607,São José do Mantimento,MG,Sudeste,87.14,4.0,2
3163706,São Lourenço,MG,Sudeste,85.37,59.0,2
3163805,São Miguel do Anta,MG,Sudeste,78.03,15.0,2
3163904,São Pedro da União,MG,Sudeste,97.04,2.0,1
3164001,São Pedro dos Ferros,MG,Sudeste,68.34,25.0,2
3164100,São Pedro do Suaçuí,MG,Sudeste,90.0,3.0,2
3164209,São Romão,MG,Sudeste,77.76,21.0,2
3164308,São Roque de Minas,MG,Sudeste,77.03,12.0,2
3164407,São Sebastião da Bela Vista,MG,Sudeste,90.92,7.0,2
3164431,São Sebastião da Vargem Alegre,MG,Sudeste,93.1,2.0,2
3164472,São Sebastião do Anta,MG,Sudeste,81.31,15.0,2
3164605,São Sebastião do Oeste,MG,Sudeste,76.47,34.0,2
3164704,São Sebastião do Paraíso,MG,Sudeste,81.09,135.0,2
3164803,São Sebastião do Rio Preto,MG,Sudeste,100.0,0.0,2
3164902,São Sebastião do Rio Verde,MG,Sudeste,91.3,2.0,2
3165008,São Tiago,MG,Sudeste,94.92,3.0,1
3165107,São Tomás de Aquino,MG,Sudeste,82.09,16.0,2
3165206,São Thomé das Letras,MG,Sudeste,88.26,8.0,2
3165305,São Vicente de Minas,MG,Sudeste,81.64,14.0,2
3165404,Sapucaí-Mirim,MG,Sudeste,75.08,20.0,2
3165503,Sardoá,MG,Sudeste,85.12,9.0,2
3165537,Sarzedo,MG,Sudeste,82.39,93.0,2
3165552,Setubinha,MG,Sudeste,60.0,4.0,2
3165560,Sem-Peixe,MG,Sudeste,84.62,2.0,2
3165578,Senador Amaral,MG,Sudeste,76.99,12.0,2
3165602,Senador Cortes,MG,Sudeste,81.82,4.0,2
3165701,Senador Firmino,MG,Sudeste,91.79,7.0,2
3165800,Senador José Bento,MG,Sudeste,70.0,4.0,2
3165909,Senador Modestino Gonçalves,MG,Sudeste,90.35,3.0,2
3166006,Senhora de Oliveira,MG,Sudeste,86.41,7.0,2
3166105,Senhora do Porto,MG,Sudeste,56.52,10.0,0
3166204,Senhora dos Remédios,MG,Sudeste,77.91,14.0,2
3166303,Sericita,MG,Sudeste,84.84,10.0,2
3166402,Seritinga,MG,Sudeste,75.0,6.0,2
3166600,Serra da Saudade,MG,Sudeste,90.0,1.0,1
3166709,Serra dos Aimorés,MG,Sudeste,65.83,34.0,2
3166808,Serra do Salitre,MG,Sudeste,72.9,53.0,2
3166907,Serrania,MG,Sudeste,80.9,15.0,2
3166956,Serranópolis de Minas,MG,Sudeste,95.99,1.0,1
3167004,Serranos,MG,Sudeste,82.11,5.0,2
3167202,Sete Lagoas,MG,Sudeste,60.35,349.0,2
3167301,Silveirânia,MG,Sudeste,86.36,3.0,2
3167400,Silvianópolis,MG,Sudeste,87.91,9.0,2
3167509,Simão Pereira,MG,Sudeste,48.33,14.0,0
3167608,Simonésia,MG,Sudeste,68.53,51.0,2
3167707,Sobrália,MG,Sudeste,75.9,11.0,2
3167806,Soledade de Minas,MG,Sudeste,88.35,8.0,2
3167905,Tabuleiro,MG,Sudeste,74.43,12.0,2
3168002,Taiobeiras,MG,Sudeste,86.35,51.0,2
3168051,Taparuba,MG,Sudeste,80.0,5.0,2
3168101,Tapira,MG,Sudeste,79.68,15.0,2
3168200,Tapiraí,MG,Sudeste,100.0,0.0,1
3168309,Taquaraçu de Minas,MG,Sudeste,94.39,3.0,2
3168408,Tarumirim,MG,Sudeste,77.47,5.0,2
3168507,Teixeiras,MG,Sudeste,75.96,18.0,2
3168606,Teófilo Otoni,MG,Sudeste,67.28,194.0,2
3168705,Timóteo,MG,Sudeste,70.27,104.0,2
3168804,Tiradentes,MG,Sudeste,68.34,23.0,2
3168903,Tiros,MG,Sudeste,81.77,12.0,2
3169000,Tocantins,MG,Sudeste,71.46,48.0,2
3169059,Tocos do Moji,MG,Sudeste,93.75,1.0,2
3169109,Toledo,MG,Sudeste,89.19,13.0,2
3169208,Tombos,MG,Sudeste,80.54,13.0,2
3169307,Três Corações,MG,Sudeste,70.25,184.0,2
3169356,Três Marias,MG,Sudeste,83.86,44.0,2
3169406,Três Pontas,MG,Sudeste,81.66,91.0,2
3169505,Tumiritinga,MG,Sudeste,74.58,16.0,2
3169604,Tupaciguara,MG,Sudeste,58.34,106.0,2
3169703,Turmalina,MG,Sudeste,73.78,22.0,2
3169802,Turvolândia,MG,Sudeste,67.3,24.0,2
3169901,Ubá,MG,Sudeste,79.08,176.0,2
3170008,Ubaí,MG,Sudeste,58.59,33.0,0
3170057,Ubaporanga,MG,Sudeste,70.42,29.0,2
3170107,Uberaba,MG,Sudeste,57.68,1045.0,2
3170206,Uberlândia,MG,Sudeste,62.64,2019.0,2
3170305,Umburatiba,MG,Sudeste,52.41,15.0,0
3170404,Unaí,MG,Sudeste,59.06,165.0,2
3170438,União de Minas,MG,Sudeste,72.68,11.0,2
3170479,Uruana de Minas,MG,Sudeste,80.0,7.0,2
3170503,Urucânia,MG,Sudeste,81.15,15.0,2
3170529,Urucuia,MG,Sudeste,67.15,32.0,2
3170578,Vargem Alegre,MG,Sudeste,83.44,11.0,2
3170602,Vargem Bonita,MG,Sudeste,69.23,4.0,2
3170651,Vargem Grande do Rio Pardo,MG,Sudeste,89.89,5.0,2
3170701,Varginha,MG,Sudeste,71.53,329.0,2
3170750,Varjão de Minas,MG,Sudeste,93.28,7.0,2
3170800,Várzea da Palma,MG,Sudeste,70.34,96.0,2
3170909,Varzelândia,MG,Sudeste,73.76,28.0,2
3171006,Vazante,MG,Sudeste,71.84,28.0,2
3171030,Verdelândia,MG,Sudeste,16.67,9.0,0
3171071,Veredinha,MG,Sudeste,77.02,16.0,2
3171105,Veríssimo,MG,Sudeste,77.1,9.0,2
3171154,Vermelho Novo,MG,Sudeste,81.82,8.0,2
3171204,Vespasiano,MG,Sudeste,70.4,472.0,2
3171303,Viçosa,MG,Sudeste,72.1,103.0,2
3171402,Vieiras,MG,Sudeste,74.62,11.0,2
3171501,Mathias Lobato,MG,Sudeste,67.61,16.0,2
3171600,Virgem da Lapa,MG,Sudeste,85.12,12.0,2
3171709,Virgínia,MG,Sudeste,74.67,27.0,2
3171808,Virginópolis,MG,Sudeste,65.61,46.0,2
3171907,Virgolândia,MG,Sudeste,70.97,9.0,2
3172004,Visconde do Rio Branco,MG,Sudeste,65.77,36.0,2
3172103,Volta Grande,MG,Sudeste,76.29,11.0,2
3172202,Wenceslau Braz,MG,Sudeste,70.34,9.0,2
